API_CID,Excipient_CID,Outcome1,API_Smiles,Excipient_Smiles
196,24434,1,C(CCC(=O)O)CC(=O)O,[N+](=O)([O-])[O-].[K+]
196,516875,1,C(CCC(=O)O)CC(=O)O,[O-][Mn](=O)(=O)=O.[K+]
196,24823,1,C(CCC(=O)O)CC(=O)O,[O-][O+]=O
196,14793,1,C(CCC(=O)O)CC(=O)O,O=[Pb]=O
244,516875,1,C1=CC=C(C=C1)CO,[O-][Mn](=O)(=O)=O.[K+]
244,24823,1,C1=CC=C(C=C1)CO,[O-][O+]=O
244,51063134,1,C1=CC=C(C=C1)CO,COCC1C(C(C(C(O1)OC2C(OC(C(C2OC)OC)OC)COC)OC)OC)OC
244,1118,1,C1=CC=C(C=C1)CO,OS(=O)(=O)O
753,516875,1,C(C(CO)O)O,[O-][Mn](=O)(=O)=O.[K+]
753,6426889,1,C(C(CO)O)O,[O-]Cl(=O)=O.[K+]
753,14915,1,C(C(CO)O)O,O=[Cr](=O)=O
1103,751,1,C(CCNCCCN)CNCCCN,C(C(C=O)O)O
1775,56841936,1,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,O.O.O=[Al]O[Si](=O)O[Si](=O)O[Al]=O
2082,11177,1,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
2082,104938,0,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O.O
2082,62698,0,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O
2082,6251,0,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,C(C(C(C(C(CO)O)O)O)O)O
2082,4134690,0,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,C(CCCCCCCCCCO)CCCCCCCCCO
2082,6917,0,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,C=CN1CCCC1=O
2082,656582,0,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]
2082,131751496,0,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,C1CC(=O)N(C1)C(CP)P
2082,23706213,0,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,CC(=O)[O-].C(C(C(C(C(C=O)O)O)O)O)O.[Na+]
2082,3423265,0,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
2082,134601,0,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N
2082,135350084,0,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,COC1=C(C=CC2=C(C=CN=C21)OC3=C(C=C(C=C3)NC(=O)C(=O)NCCC4=CC5=C(C=C4)OCO5)F)OCC6CCNCC6
2082,14055602,0,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,COC1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC)CO)CO
2082,24261,0,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,O=[Si]=O
2130,5234,0,C1C2CC3CC1CC(C2)(C3)N,[Na+].[Cl-]
2130,104938,0,C1C2CC3CC1CC(C2)(C3)N,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O.O
2130,174,0,C1C2CC3CC1CC(C2)(C3)N,C(CO)O
2130,17730,0,C1C2CC3CC1CC(C2)(C3)N,C1=CC(=CC=C1N=NC2=C(C=CC3=C2C=CC(=C3)S(=O)(=O)[O-])O)S(=O)(=O)[O-].[Na+].[Na+]
2130,24671,0,C1C2CC3CC1CC(C2)(C3)N,C1=CC=C2C(=C1)C(=O)C(C2=O)C3=NC4=C(C=C(C=C4C=C3)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+]
2130,3705,0,C1C2CC3CC1CC(C2)(C3)N,C1=CC2=C(C=C1S(=O)(=O)O)C(=C(N2)C3=NC4=C(C3=O)C=C(C=C4)S(=O)(=O)O)O
2130,270885,0,C1C2CC3CC1CC(C2)(C3)N,CC(=O)OC=C.C=CN1CCCC1=O
2130,5541,0,C1C2CC3CC1CC(C2)(C3)N,CC(=O)OCC(COC(=O)C)OC(=O)C
2130,1030,0,C1C2CC3CC1CC(C2)(C3)N,CC(CO)O
2130,5284448,0,C1C2CC3CC1CC(C2)(C3)N,CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(C1C(CC(O1)OCCO)OCCO)OCCO
2130,11177,0,C1C2CC3CC1CC(C2)(C3)N,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
2130,14055602,0,C1C2CC3CC1CC(C2)(C3)N,COC1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC)CO)CO
2130,24261,0,C1C2CC3CC1CC(C2)(C3)N,O=[Si]=O
2130,26042,0,C1C2CC3CC1CC(C2)(C3)N,O=[Ti]=O
2132,11177,1,C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
2162,6134,1,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
2244,14055602,1,CC(=O)OC1=CC=CC=C1C(=O)O,COC1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC)CO)CO
2244,104805,1,CC(=O)OC1=CC=CC=C1C(=O)O,O.O.OP(=O)([O-])[O-].[Ca+2]
2244,24497,1,CC(=O)OC1=CC=CC=C1C(=O)O,[O-]S(=O)(=O)[O-].[Ca+2]
2244,11177,1,CC(=O)OC1=CC=CC=C1C(=O)O,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
2249,54670067,1,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,C(C(C1C(=C(C(=O)O1)O)O)O)O
2249,311,1,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,C(C(=O)O)C(CC(=O)O)(C(=O)O)O
2249,131751496,1,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,C1CC(=O)N(C1)C(CP)P
2249,6932,1,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,CC(C)(C)C1=C(C=CC(=C1)O)OC
2249,4327536,1,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,CC(COCC1C(C(C(C(O1)OC2C(OC(C(C2OCC(C)O)OCC(C)O)OCC(C)O)COCC(C)O)OCC(C)O)OCC(C)O)OCC(C)O)O
2249,57503849,1,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,CC(COCC1C(C(C(C(O1)OC2C(OC(C(C2OCC(C)O)OCC(C)O)OCC(C)O)COCC(C)O)OCC(C)O)OCC(C)O)OCC(C)O)O.COCC1C(C(C(C(O1)OC2C(OC(C(C2OC)OC)OC)COC)OC)OC)OC
2249,51063134,1,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,COCC1C(C(C(C(O1)OC2C(OC(C(C2OC)OC)OC)COC)OC)OC)OC
2249,6134,0,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
2249,10112,0,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,C(=O)([O-])[O-].[Ca+2]
2249,6581,0,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,C=CC(=O)O
2249,11177,0,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
2249,26924,0,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,O[Si](=O)[O-].O[Si](=O)[O-].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[Mg+2].[Mg+2].[Mg+2]
2249,11178,0,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Zn+2]
2249,24441,0,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,OP(=O)([O-])[O-].[Ca+2]
2249,5281,0,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,CCCCCCCCCCCCCCCCCC(=O)O
2249,14792,0,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,O=[Mg]
2284,6134,1,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
2284,6251,0,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,C(C(C(C(C(CO)O)O)O)O)O
2284,5780,0,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,C(C(C(C(C(CO)O)O)O)O)O
2284,11177,0,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
2284,26924,0,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,O[Si](=O)[O-].O[Si](=O)[O-].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[Mg+2].[Mg+2].[Mg+2]
2284,24441,0,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,OP(=O)([O-])[O-].[Ca+2]
2678,5780,0,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,C(C(C(C(C(CO)O)O)O)O)O
2678,131751496,0,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,C1CC(=O)N(C1)C(CP)P
2678,23706213,0,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,CC(=O)[O-].C(C(C(C(C(C=O)O)O)O)O)O.[Na+]
2678,134601,0,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N
2726,342,1,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,CC1=CC(=CC=C1)O
2727,11177,1,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
2727,3423265,1,CCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)Cl,CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]
2756,56841936,1,CC1=C(N=CN1)CSCCNC(=NC)NC#N,O.O.O=[Al]O[Si](=O)O[Si](=O)O[Al]=O
2756,6328154,0,CC1=C(N=CN1)CSCCNC(=NC)NC#N,CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]
2756,11177,0,CC1=C(N=CN1)CSCCNC(=NC)NC#N,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
2756,134601,0,CC1=C(N=CN1)CSCCNC(=NC)NC#N,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N
2783,6134,1,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
2783,86278134,1,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OCC3C(C(C(C(O3)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)O)CO)CO)O)O)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)CO)O)O)O)O)O)CO)O)O)O)O
2783,131751496,1,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,C1CC(=O)N(C1)C(CP)P
2783,6328154,1,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]
2783,6932,1,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,CC(C)(C)C1=C(C=CC(=C1)O)OC
2783,24836924,1,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,CC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)OC)O)O)OC4C(C(C(C(O4)CO)OC)O)O)O)O)O)O
2783,104938,0,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O.O
2783,6917,0,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,C=CN1CCCC1=O
2783,11177,0,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)Cl)O,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
3007,6134,1,CC(CC1=CC=CC=C1)N,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
3007,104938,1,CC(CC1=CC=CC=C1)N,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O.O
3026,943,1,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,[N+](=O)([O-])[O-]
3026,14798,1,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,[OH-].[Na+]
3026,24526,1,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,ClCl
3026,1118,1,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,OS(=O)(=O)O
3059,104931,1,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O,CCOC(=O)C=C.CC(=C)C(=O)OC.CC(=C)C(=O)OCC[N+](C)(C)C.[Cl-]
3151,6251,0,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,C(C(C(C(C(CO)O)O)O)O)O
3151,516892,0,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,C(=O)(O)[O-].[Na+]
3151,311,0,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,C(C(=O)O)C(CC(=O)O)(C(=O)O)O
3151,5143,0,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,C1=CC=C2C(=C1)C(=O)NS2(=O)=O
3151,4764,0,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,C1=CC=C2C(=C1)C(=O)OC2(C3=CC=C(C=C3)O)C4=CC=C(C=C4)O
3151,23706213,0,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,CC(=O)[O-].C(C(C(C(C(C=O)O)O)O)O)O.[Na+]
3151,11177,0,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
3278,131751496,0,CCC(=C)C(=O)C1=C(C(=C(C=C1)OCC(=O)O)Cl)Cl,C1CC(=O)N(C1)C(CP)P
3308,104938,0,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O.O
3308,6344,0,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,C(Cl)Cl
3308,174,0,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,C(CO)O
3308,6581,0,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,C=CC(=O)O
3308,6917,0,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,C=CN1CCCC1=O
3308,3776,0,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,CC(C)O
3308,11177,0,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
3308,26924,0,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,O[Si](=O)[O-].O[Si](=O)[O-].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[Mg+2].[Mg+2].[Mg+2]
3308,24261,0,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,O=[Si]=O
3308,24441,0,CCC1=C2C(=CC=C1)C3=C(N2)C(OCC3)(CC)CC(=O)O,OP(=O)([O-])[O-].[Ca+2]
3333,6251,0,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,C(C(C(C(C(CO)O)O)O)O)O
3333,23665634,0,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,CCCCCCCCCCCCCCCCCCOC(=O)C=CC(=O)[O-].[Na+]
3333,134601,0,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N
3333,14055602,0,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,COC1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC)CO)CO
3333,26924,0,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,O[Si](=O)[O-].O[Si](=O)[O-].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[Mg+2].[Mg+2].[Mg+2]
3476,6134,0,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
3476,6917,0,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,C=CN1CCCC1=O
3476,23706213,0,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,CC(=O)[O-].C(C(C(C(C(C=O)O)O)O)O)O.[Na+]
3476,11177,0,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
3476,5281,0,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,CCCCCCCCCCCCCCCCCC(=O)O
3476,14055602,0,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,COC1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC)CO)CO
3476,26924,0,CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C,O[Si](=O)[O-].O[Si](=O)[O-].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[Mg+2].[Mg+2].[Mg+2]
3478,21257725,1,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,B(O)(O)O.C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O.C(C(CO)(CO)N)O
3478,6134,1,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
3478,24832091,0,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,CCOCC1C(C(C(C(O1)OC)OCC)OCC)OC2C(C(C(C(O2)CO)OC)O)O
3478,164825,0,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,C1=CC(=CC=C1N=NC2C(=NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)[O-])C(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+]
3478,11177,0,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
3478,26924,0,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,O[Si](=O)[O-].O[Si](=O)[O-].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[Mg+2].[Mg+2].[Mg+2]
3478,8567,1,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,CNCC(C(C(C(CO)O)O)O)O
3488,11177,1,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
3488,104938,0,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O.O
3488,6917,0,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,C=CN1CCCC1=O
3488,5102882,0,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,C1(C(C(OC(C1O)O)C(=O)[O-])O)O.[Na+]
3488,131751496,0,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,C1CC(=O)N(C1)C(CP)P
3488,24844,0,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,O.O.[Cl-].[Cl-].[Ca+2]
3559,131751496,1,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,C1CC(=O)N(C1)C(CP)P
3559,237332,1,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,C1=C(OC(=C1)C=O)CO
3599,104938,0,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O.O
3599,11177,0,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
3599,14055602,0,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,COC1C(OC(C(C1O)O)OC2C(OC(C(C2O)O)OC)CO)CO
3599,26924,0,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,O[Si](=O)[O-].O[Si](=O)[O-].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[Mg+2].[Mg+2].[Mg+2]
3599,518696,0,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,O=[Fe]O[Fe]=O
3599,24261,0,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,O=[Si]=O
3599,26042,0,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C,O=[Ti]=O
3639,62698,0,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O
3639,6251,0,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,C(C(C(C(C(CO)O)O)O)O)O
3639,134601,0,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)N
3639,26924,0,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,O[Si](=O)[O-].O[Si](=O)[O-].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[Mg+2].[Mg+2].[Mg+2]
3672,2682,1,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,CCCCCCCCCCCCCCCCO
3672,516892,1,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,C(=O)(O)[O-].[Na+]
3672,5284448,1,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(C1C(CC(O1)OCCO)OCCO)OCCO
3672,11177,1,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
3672,104931,1,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,CCOC(=O)C=C.CC(=C)C(=O)OC.CC(=C)C(=O)OCC[N+](C)(C)C.[Cl-]
3672,14792,1,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,O=[Mg]
3672,62698,0,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O
3672,174,0,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,C(CO)O
3672,131751496,0,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,C1CC(=O)N(C1)C(CP)P
3672,23706213,0,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,CC(=O)[O-].C(C(C(C(C(C=O)O)O)O)O)O.[Na+]
3672,270885,0,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,CC(=O)OC=C.C=CN1CCCC1=O
3672,121950,0,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,CC(CO)O.CC(=O)O.CO.C(CC(=O)O)C(=O)O
3672,24261,0,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,O=[Si]=O
3715,131751496,1,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,C1CC(=O)N(C1)C(CP)P
3715,11177,1,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2]
